,Unnamed: 0,id,sentence_text,ner_tags_str,entities,llm_time,llm_prompt_tokens,llm_completion_tokens
690,690,2451,1. Daniel Komen ( Kenya ) 7 minutes 25.87 seconds,O B-PER I-PER O B-LOC O O O O O,"[{'entity': 'Daniel Komen', 'label': 'PER'}, {'entity': 'Kenya', 'label': 'LOC'}]",0.8910200595855713,179,63
691,691,5751,Twente Enschede 1 Roda JC 1,B-ORG I-ORG O B-ORG I-ORG O,"[{'entity': 'Twente Enschede', 'label': 'ORG'}, {'entity': 'Roda JC', 'label': 'ORG'}]",0.6138975620269775,172,66
692,692,2189,LISBON 1996-08-23,B-LOC O,"[{'entity': 'LISBON', 'label': 'LOC'}]",0.5700914859771729,174,40
693,693,10567,Argentine striker Iwan Cesar Gabrich signed a five year contract with Dutch champions Ajax Amsterdam on Wednesday .,B-MISC O B-PER I-PER I-PER O O O O O O B-MISC O B-ORG I-ORG O O O,"[{'entity': 'Argentine', 'label': 'MISC'}, {'entity': 'Iwan Cesar Gabrich', 'label': 'PER'}, {'entity': 'Dutch', 'label': 'MISC'}, {'entity': 'Ajax Amsterdam', 'label': 'ORG'}]",1.0759661197662354,179,110
694,694,334,"72 Clarence Rose , Loren Roberts , Fred Funk , Sven Struver",O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER,"[{'entity': 'Clarence Rose', 'label': 'PER'}, {'entity': 'Loren Roberts', 'label': 'PER'}, {'entity': 'Fred Funk', 'label': 'PER'}, {'entity': 'Sven Struver', 'label': 'PER'}]",1.022317886352539,175,110
695,695,7039,Kristina Brandi ( U.S. ) beat Andrea Glass ( Germany ) 6-2 6-3,B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O,"[{'entity': 'Kristina Brandi', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}, {'entity': 'Andrea Glass', 'label': 'PER'}, {'entity': 'Germany', 'label': 'LOC'}]",1.0476510524749756,183,109
696,696,11560,""" From here we will march to Islamabad and by God we will not let Benazir and ( Bhutto 's husband Asif Ali ) Zardari escape justice , "" Nawaz Sharif , leader of the main opposition Pakistan Muslim League told a rally organised by a 16-party alliance .",O O O O O O O B-LOC O O B-PER O O O O B-PER O O B-PER O O B-PER I-PER O B-PER O O O O B-PER I-PER O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O,"[{'entity': 'Islamabad', 'label': 'LOC'}, {'entity': 'God', 'label': 'PER'}, {'entity': 'Benazir', 'label': 'PER'}, {'entity': 'Bhutto', 'label': 'PER'}, {'entity': 'Asif Ali', 'label': 'PER'}, {'entity': 'Zardari', 'label': 'PER'}, {'entity': 'Nawaz Sharif', 'label': 'PER'}, {'entity': 'Pakistan Muslim League', 'label': 'ORG'}]",1.180450201034546,220,139
697,697,2212,SOCCER - GERMAN FIRST DIVISION SUMMARIES .,O O B-MISC O O O O,"[{'entity': 'GERMAN', 'label': 'MISC'}]",0.8064725399017334,170,63
698,698,10287,JOHANNESBURG 1996-08-28,B-LOC O,"[{'entity': 'JOHANNESBURG', 'label': 'LOC'}]",0.5391585826873779,175,41
699,699,10194,Sheffield United 2 0 1 1 4 5 1,B-ORG I-ORG O O O O O O O,"[{'entity': 'Sheffield United', 'label': 'ORG'}]",0.7875218391418457,177,40
700,700,4331,"Actually , creation of such a registry was underway without Clinton lifting a finger .",O O O O O O O O O O B-PER O O O O,"[{'entity': 'Clinton', 'label': 'PER'}]",0.7662487030029297,175,39
701,701,3434,"CARLSBAD , California 1996-08-24",B-LOC O B-LOC O,"[{'entity': 'CARLSBAD', 'label': 'LOC'}, {'entity': 'California', 'label': 'LOC'}]",0.6495387554168701,177,63
702,702,6830,Juventude 2 Internacional 1,B-ORG O B-ORG O,"[{'entity': 'Juventude', 'label': 'ORG'}, {'entity': 'Internacional', 'label': 'ORG'}]",0.9745137691497804,168,63
703,703,11615,"Only some take money , "" Sri Lankan boatman Chinnathambi said .",O O O O O O B-MISC I-MISC O B-PER O O,"[{'entity': 'Sri Lankan', 'label': 'MISC'}, {'entity': 'Chinnathambi', 'label': 'PER'}]",0.6903896331787109,176,65
704,704,10156,4. Heiko Szonn ( Germany ) 4:21.009,O B-PER I-PER O B-LOC O O,"[{'entity': 'Heiko Szonn', 'label': 'PER'}, {'entity': 'Germany', 'label': 'LOC'}]",0.6302196979522705,180,65
705,705,10524,"Still , the feisty Indonesian got off to a 3-0 lead in the tie-breaker before a pair of costly double faults gave Graf her chance to avoid a third set .",O O O O B-MISC O O O O O O O O O O O O O O O O O B-PER O O O O O O O O,"[{'entity': 'Indonesian', 'label': 'MISC'}, {'entity': 'Graf', 'label': 'PER'}]",0.759091854095459,197,62
706,706,13481,CHICAGO 1996-08-28,B-LOC O,"[{'entity': 'CHICAGO', 'label': 'LOC'}]",0.7432174682617188,173,39
707,707,8308,John Crawley 2 3 0 178 106 59.33,B-PER I-PER O O O O O O,"[{'entity': 'John Crawley', 'label': 'PER'}]",0.5784726142883301,183,40
708,708,11215,"The Bosnian election is set for September 14 and voting began on Wednesday for most of the 600,000 Bosnians living abroad .",O B-MISC O O O O O O O O O O O O O O O O B-MISC O O O,"[{'entity': 'Bosnian', 'label': 'MISC'}, {'entity': 'Bosnians', 'label': 'MISC'}]",1.019164800643921,193,110
709,709,9118,"The dreaded "" chupabolos "" -- "" drunksucker "" -- preys on men who have passed out in the streets of Matagalpa , 80 miles ( 130 kms ) north of Managua , placing hickey-like "" lovebites "" on various parts of their bodies , El Nuevo Diario reported .",O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O,"[{'entity': 'Matagalpa', 'label': 'LOC'}, {'entity': 'Managua', 'label': 'LOC'}, {'entity': 'El Nuevo Diario', 'label': 'ORG'}]",0.7549746036529541,228,88
710,710,4022,Twente Enschede 1 1 0 0 3 1 3,B-ORG I-ORG O O O O O O O,"[{'entity': 'Twente Enschede', 'label': 'ORG'}]",0.663550615310669,179,42
711,711,5546,VfL Bochum 3 1 2 0 3 2 5,B-ORG I-ORG O O O O O O O,"[{'entity': 'VfL Bochum', 'label': 'ORG'}]",0.632282018661499,178,41
712,712,10427,Major League Baseball,B-MISC I-MISC I-MISC,"[{'entity': 'Major League Baseball', 'label': 'MISC'}]",0.6998121738433838,164,41
713,713,4341,"Clinton departs on Sunday on a four-day train trip through West Virginia , Kentucky , Ohio , Michigan and Indiana while fellow Democrats are gathered in Chicago .",B-PER O O O O O O O O O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O O B-MISC O O O B-LOC O,"[{'entity': 'Clinton', 'label': 'PER'}, {'entity': 'West Virginia', 'label': 'LOC'}, {'entity': 'Kentucky', 'label': 'LOC'}, {'entity': 'Ohio', 'label': 'LOC'}, {'entity': 'Michigan', 'label': 'LOC'}, {'entity': 'Indiana', 'label': 'LOC'}, {'entity': 'Democrats', 'label': 'MISC'}, {'entity': 'Chicago', 'label': 'LOC'}]",1.3022959232330322,190,216
714,714,13873,Reuters has not verified these stories and does not vouch for their accuracy .,B-ORG O O O O O O O O O O O O O,"[{'entity': 'Reuters', 'label': 'ORG'}]",0.7499027252197266,174,39
715,715,8354,Waqar Younis 125 25 431 16 26.93,B-PER I-PER O O O O O,"[{'entity': 'Waqar Younis', 'label': 'PER'}]",0.7197856903076172,185,42
716,716,6007,CAIRO 1996-08-25,B-LOC O,"[{'entity': 'CAIRO', 'label': 'LOC'}]",0.6164898872375488,174,40
717,717,1452,Andrew Gray,B-PER I-PER,"[{'entity': 'Andrew Gray', 'label': 'PER'}]",0.58034348487854,163,40
718,718,4862,5. Colin Edwards ( U.S. ) Yamaha 176,O B-PER I-PER O B-LOC O B-ORG O,"[{'entity': 'Colin Edwards', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}, {'entity': 'Yamaha', 'label': 'ORG'}]",0.9636731147766112,176,86
719,719,12853,BELGRADE 1996-08-29,B-LOC O,"[{'entity': 'BELGRADE', 'label': 'LOC'}]",0.7369763851165771,174,40
720,720,12552,PITTSBURGH 56 76 .424 15,B-ORG O O O O,"[{'entity': 'PITTSBURGH', 'label': 'ORG'}]",0.7514488697052002,177,41
721,721,1163,Anyang 3 Chonnam 3 ( halftime 2-0 ),B-ORG O B-ORG O O O O O,"[{'entity': 'Anyang', 'label': 'ORG'}, {'entity': 'Chonnam', 'label': 'ORG'}]",0.6931803226470947,177,64
722,722,2130,PHILADELPHIA AT SAN DIEGO,B-ORG O B-LOC I-LOC,"[{'entity': 'PHILADELPHIA', 'label': 'ORG'}, {'entity': 'SAN DIEGO', 'label': 'LOC'}]",0.8631100654602051,166,63
723,723,5142,Gloria Bistrita 4 1 0 3 3 9 3,B-ORG I-ORG O O O O O O O,"[{'entity': 'Gloria Bistrita', 'label': 'ORG'}]",0.6877071857452393,178,41
724,724,8029,"The demonstrators , said by police to number 6,000 , also urged the release of Nadarajah Muralidaran , Swiss-based leader of the the Tamil Tiger guerrillas , who has been held in a Zurich jail since April on charges of extortion .",O O O O O O O O O O O O O O O B-PER I-PER O B-MISC O O O O B-ORG I-ORG O O O O O O O O B-LOC O O O O O O O O,"[{'entity': 'Nadarajah Muralidaran', 'label': 'PER'}, {'entity': 'Swiss-based', 'label': 'MISC'}, {'entity': 'Tamil Tiger', 'label': 'ORG'}, {'entity': 'Zurich', 'label': 'LOC'}]",0.8985514640808105,213,112
725,725,1506,"Hannover 6,030 up 15.3",B-LOC O O O,"[{'entity': 'Hannover', 'label': 'LOC'}]",0.7318732738494873,175,40
726,726,10966,"Average daily shipments from U.S. copper service centers in July fell three percent from the previous month , but were higher than in July 1995 , the Copper and Brass Servicenter Association reported .",O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O,"[{'entity': 'U.S.', 'label': 'LOC'}, {'entity': 'Copper and Brass Servicenter Association', 'label': 'ORG'}]",1.221163272857666,203,118
727,727,8217,Burnley 3 2 0 1 5 5 6,B-ORG O O O O O O O,"[{'entity': 'Burnley', 'label': 'ORG'}]",0.7456624507904053,177,40
728,728,5538,Bundesliga standings after Sunday 's game ( tabulate under,B-MISC O O O O O O O O,"[{'entity': 'Bundesliga', 'label': 'MISC'}]",0.8313136100769043,173,62
729,729,2150,BALTIMORE 1996-08-22,B-LOC O,"[{'entity': 'BALTIMORE', 'label': 'LOC'}]",0.7033662796020508,174,40
730,730,13478,"Baker made the March 1995 trip on the explicit understanding that it remain a secret , but after his speech at the GOP convention , Israel 's outgoing ambassador Itamar Rabinovich told a reporter about it , the Post said .",B-PER O O O O O O O O O O O O O O O O O O O O O B-MISC O O B-LOC O O O B-PER I-PER O O O O O O O B-ORG O O,"[{'entity': 'Baker', 'label': 'PER'}, {'entity': 'GOP', 'label': 'MISC'}, {'entity': 'Israel', 'label': 'LOC'}, {'entity': 'Itamar Rabinovich', 'label': 'PER'}, {'entity': 'Post', 'label': 'ORG'}]",1.0885205268859863,209,158
731,731,12851,"-- Artyom Danielyan , Moscow Newsroom , +7095 941 8520",O B-PER I-PER O B-ORG I-ORG O O O O,"[{'entity': 'Artyom Danielyan', 'label': 'PER'}, {'entity': 'Moscow Newsroom', 'label': 'ORG'}]",1.0051755905151367,184,87
732,732,2924,U.S. embassy officials in Colombo were not immediately available to comment on the report .,B-LOC O O O B-LOC O O O O O O O O O O,"[{'entity': 'U.S.', 'label': 'LOC'}, {'entity': 'Colombo', 'label': 'LOC'}]",0.9738404750823976,178,66
733,733,8406,""" It 's a win that I can be proud of , "" said the 30-year-old Swede , winner of two U.S. Opens and six Grand Slam titles in all . """,O O O O O O O O O O O O O O O O B-MISC O O O O B-LOC O O O B-MISC I-MISC O O O O O,"[{'entity': 'Swede', 'label': 'MISC'}, {'entity': 'U.S.', 'label': 'LOC'}, {'entity': 'Grand Slam', 'label': 'MISC'}]",0.9803826808929444,203,89
734,734,8692,Results of Bundesliga matches,O O B-MISC O,"[{'entity': 'Bundesliga', 'label': 'MISC'}]",0.7494618892669678,165,40
735,735,12100,The activist was detained by Palestinian intelligence service agents on August 12 after publishing a statement demanding an investigation into the death of a Gaza man who had been questioned by Palestinian authorities .,O O O O O B-MISC O O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-MISC O O,"[{'entity': 'Palestinian', 'label': 'MISC'}, {'entity': 'Gaza', 'label': 'LOC'}, {'entity': 'Palestinian', 'label': 'MISC'}]",0.7930512428283691,196,86
736,736,13966,"Felicia Ballanger ( France ) beat Tanya Dubnicoff ( Canada ) 2-0 , ( 12.130 / 12.124 )",B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O,"[{'entity': 'Felicia Ballanger', 'label': 'PER'}, {'entity': 'France', 'label': 'LOC'}, {'entity': 'Tanya Dubnicoff', 'label': 'PER'}, {'entity': 'Canada', 'label': 'LOC'}]",1.1553678512573242,198,111
737,737,13672,"Compared with the end of last year , when T&N predicted a sluggish first half and a rebound later in 1996 , Hope said : "" I think the difference ( now ) is the first half has not actually been as bad as some felt it was going to be , but equally we 're certainly not predicting a recovery in the second half . """,O O O O O O O O O B-ORG O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'T&N', 'label': 'ORG'}, {'entity': 'Hope', 'label': 'PER'}]",0.739112377166748,234,88
738,738,2769,"Interior Minister Zbigniew Siemiatkowski and Bernd Schmidbauer , German intelligence co-ordinator in Helmut Kohl 's chancellery , sealed the closer links during talks in Warsaw .",B-ORG O B-PER I-PER O B-PER I-PER O B-MISC O O O B-PER I-PER O O O O O O O O O O B-LOC O,"[{'entity': 'Interior', 'label': 'ORG'}, {'entity': 'Zbigniew Siemiatkowski', 'label': 'PER'}, {'entity': 'Bernd Schmidbauer', 'label': 'PER'}, {'entity': 'German', 'label': 'MISC'}, {'entity': 'Helmut Kohl', 'label': 'PER'}, {'entity': 'Warsaw', 'label': 'LOC'}]",1.2250607013702393,196,135
739,739,11878,He said there was some possibility of further talks with Germany before the next Commission meeting of September 4 .,O O O O O O O O O O B-LOC O O O B-ORG O O O O O,"[{'entity': 'Germany', 'label': 'LOC'}, {'entity': 'Commission', 'label': 'ORG'}]",0.9417314529418944,181,85
740,740,6029,"- Government asks senior Iraqi "" diplomat "" to leave , reviews status of others .",O O O O B-MISC O O O O O O O O O O O,"[{'entity': 'Iraqi', 'label': 'MISC'}]",0.5743024349212646,176,40
741,741,2530,"Defenders - Markus Babbel , Thomas Helmer , Juergen Kohler , Stefan Reuter , Matthias Sammer , Rene Schneider",O O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER,"[{'entity': 'Markus Babbel', 'label': 'PER'}, {'entity': 'Thomas Helmer', 'label': 'PER'}, {'entity': 'Juergen Kohler', 'label': 'PER'}, {'entity': 'Stefan Reuter', 'label': 'PER'}, {'entity': 'Matthias Sammer', 'label': 'PER'}, {'entity': 'Rene Schneider', 'label': 'PER'}]",1.0961520671844482,186,160
742,742,12001,TOKYO 1996-08-28,B-LOC O,"[{'entity': 'TOKYO', 'label': 'LOC'}]",0.577897310256958,173,39
743,743,10188,Huddersfield 2 1 0 1 3 3 3,B-ORG O O O O O O O,"[{'entity': 'Huddersfield', 'label': 'ORG'}]",0.6929643154144287,177,40
744,744,7299,"Diplomats explain the purpose of this electoral engineering is to secure Serb control over pivotal towns inside the 49 per cent of Bosnia known as the Serb republic , consolidating through the ballot box what was initially taken in war .",O O O O O O O O O O O B-MISC O O O O O O O O O O B-LOC O O O B-MISC O O O O O O O O O O O O O O,"[{'entity': 'Serb', 'label': 'MISC'}, {'entity': 'Bosnia', 'label': 'LOC'}, {'entity': 'Serb', 'label': 'MISC'}]",0.9958271980285645,204,87
745,745,9346,"The girl , Abyss DeJesus , suffers from a "" hairy nevus "" on the right side of her face , a condition that has only been reported a few times in medical journals , the St. Christopher Children 's Hospital said .",O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC I-LOC I-LOC I-LOC O O,"[{'entity': 'Abyss DeJesus', 'label': 'PER'}, {'entity': ""St. Christopher Children 's Hospital"", 'label': 'LOC'}]",0.7324011325836182,207,70
746,746,12794,Reuters has not verified these stories and does not vouch for their accuracy .,B-ORG O O O O O O O O O O O O O,"[{'entity': 'Reuters', 'label': 'ORG'}]",0.7232770919799805,174,39
747,747,922,"64 David J. Russell , Michael Campbell ( New Zealand ) , Ian",O B-PER I-PER I-PER O B-PER I-PER O B-LOC I-LOC O O B-PER,"[{'entity': 'David J. Russell', 'label': 'PER'}, {'entity': 'Michael Campbell', 'label': 'PER'}, {'entity': 'New Zealand', 'label': 'LOC'}, {'entity': 'Ian', 'label': 'PER'}]",0.8053967952728271,176,110
748,748,3841,KANSAS CITY 58 72 .446 19,B-ORG I-ORG O O O O,"[{'entity': 'KANSAS CITY', 'label': 'ORG'}]",0.7206442356109619,177,41
749,749,6287,"The Dow was up eight to 5,731 , while the NASDAQ Index was off fractionally to 1,143 and the S&P Index down one to 666 .",O B-MISC O O O O O O O O B-MISC I-MISC O O O O O O O B-MISC I-MISC O O O O O,"[{'entity': 'Dow', 'label': 'MISC'}, {'entity': 'NASDAQ Index', 'label': 'MISC'}, {'entity': 'S&P Index', 'label': 'MISC'}]",0.7354154586791992,203,87
750,750,5994,"The two were wounded in the early hours of Sunday when some 30 members of the Democratic Karen Buddhist Army ( DKBA ) ambushed their patrol on the Thai side of the border with Burma , to the north of the town of Mae Sot .",O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O B-MISC O O O O O B-LOC O O O O O O O O B-LOC I-LOC O,"[{'entity': 'Democratic Karen Buddhist Army', 'label': 'ORG'}, {'entity': 'DKBA', 'label': 'ORG'}, {'entity': 'Thai', 'label': 'MISC'}, {'entity': 'Burma', 'label': 'LOC'}, {'entity': 'Mae Sot', 'label': 'LOC'}]",0.9438869953155518,210,133
751,751,13956,Goulnara Fatkoullina helped Samokhalova to build an unbeatable points lead before snatching the bronze medal .,B-PER I-PER O B-PER O O O O O O O O O O O O,"[{'entity': 'Goulnara Fatkoullina', 'label': 'PER'}, {'entity': 'Samokhalova', 'label': 'PER'}]",0.6864957809448242,185,70
752,752,9551,"FOR Bombay 9,800 8,800",O B-MISC O O,"[{'entity': 'Bombay', 'label': 'MISC'}]",0.8342509269714355,175,39
753,753,12118,GACETA DE LOS NEGOCIOS,B-ORG I-ORG I-ORG I-ORG,"[{'entity': 'GACETA DE LOS NEGOCIOS', 'label': 'ORG'}]",0.6484489440917969,168,45
754,754,11868,Stephanie had two children with Ducruet before their marriage in July last year .,B-PER O O O O B-PER O O O O O O O O,"[{'entity': 'Stephanie', 'label': 'PER'}, {'entity': 'Ducruet', 'label': 'PER'}]",0.7632811069488525,176,85
755,755,6267,"Eli Lilly sold IVAC on Dec. 31 , 1994 to DLJ Merchant Banking Partners LP , River Medical Inc. and other investors .",B-ORG I-ORG O B-ORG O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG O O O O,"[{'entity': 'Eli Lilly', 'label': 'ORG'}, {'entity': 'IVAC', 'label': 'ORG'}, {'entity': 'DLJ Merchant Banking Partners LP', 'label': 'ORG'}, {'entity': 'River Medical Inc.', 'label': 'ORG'}]",1.072777509689331,193,114
756,756,470,CRICKET - ENGLAND 100-2 AT LUNCH ON FIRST DAY OF THIRD TEST .,O O B-LOC O O O O O O O O O O,"[{'entity': 'ENGLAND', 'label': 'LOC'}]",0.7539844512939453,180,40
757,757,13243,"Sri Lankan rebels overrun police post , kill 24 .",B-MISC I-MISC O O O O O O O O,"[{'entity': 'Sri Lankan', 'label': 'MISC'}]",0.5879161357879639,172,40
758,758,11127,"Perry , a Liberian Senate member during the 1980s , returned to Monrovia on August 22 after West African leaders nominated her for the job under a peace deal signed in Nigeria 's capital Abuja five days earlier .",B-PER O O B-MISC B-ORG O O O O O O O B-LOC O O O O B-MISC I-MISC O O O O O O O O O O O O B-LOC O O B-LOC O O O O,"[{'entity': 'Perry', 'label': 'PER'}, {'entity': 'Liberian', 'label': 'MISC'}, {'entity': 'Senate', 'label': 'ORG'}, {'entity': 'Monrovia', 'label': 'LOC'}, {'entity': 'West African', 'label': 'MISC'}, {'entity': 'Nigeria', 'label': 'LOC'}, {'entity': 'Abuja', 'label': 'LOC'}]",1.0255725383758545,209,154
759,759,1446,State : TX,O O B-LOC,"[{'entity': 'TX', 'label': 'LOC'}]",0.6949970722198486,164,39
760,760,545,In Vinnytsya :,O B-LOC O,"[{'entity': 'Vinnytsya', 'label': 'LOC'}]",0.5606257915496826,166,42
761,761,6680,FC Nitra 4 0 0 4 1 8 0,B-ORG I-ORG O O O O O O O,"[{'entity': 'FC Nitra', 'label': 'ORG'}]",0.5659327507019043,178,41
762,762,7281,the Provisional Election Commission will consider the possible postponement of municipal elections only ...,O B-ORG I-ORG I-ORG O O O O O O O O O O,"[{'entity': 'Provisional Election Commission', 'label': 'ORG'}]",0.6940655708312988,174,42
763,763,8587,The Yankees have lost 12 of their last 19 games and their lead in the AL East over Baltimore fell to five games .,O B-ORG O O O O O O O O O O O O O B-MISC B-MISC O B-ORG O O O O O,"[{'entity': 'Yankees', 'label': 'ORG'}, {'entity': 'AL', 'label': 'MISC'}, {'entity': 'East', 'label': 'MISC'}, {'entity': 'Baltimore', 'label': 'ORG'}]",0.9335637092590332,188,85
764,764,8435,Paola Suarez ( Argentina ) beat Marianne Werdel Witmeyer ( U.S. ) 6 - 4 6-3,B-PER I-PER O B-LOC O O B-PER I-PER I-PER O B-LOC O O O O O,"[{'entity': 'Paola Suarez', 'label': 'PER'}, {'entity': 'Argentina', 'label': 'LOC'}, {'entity': 'Marianne Werdel Witmeyer', 'label': 'PER'}, {'entity': 'U.S.', 'label': 'LOC'}]",0.9379310607910156,187,112
765,765,9704,"The Bradys walked on to the stage , he on her arm and with the aid of a cane , to a rousing reception from the convention .",O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O,"[{'entity': 'Bradys', 'label': 'PER'}]",0.8433465957641602,190,41
766,766,13100,"While he was gone , two women in their mid-twenties and an older man entered the jewelry store and tried to distract store owner Charles McGilley .",O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O,"[{'entity': 'Charles McGilley', 'label': 'PER'}]",0.5756814479827881,192,42
767,767,12603,SEATTLE 10 New York 2,B-ORG O B-ORG I-ORG O,"[{'entity': 'SEATTLE', 'label': 'ORG'}, {'entity': 'New York', 'label': 'ORG'}]",0.6868555545806885,170,63
768,768,5992,"MAE SOT , Thailand 1996-08-25",B-LOC I-LOC O B-LOC O,"[{'entity': 'MAE SOT', 'label': 'LOC'}, {'entity': 'Thailand', 'label': 'LOC'}]",0.6504979133605957,176,62
769,769,7895,"But such an appeal , even if the court were to accept the case , which it is not obliged to do , would not suspend enforcement of the French judgement against him .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O,"[{'entity': 'French', 'label': 'MISC'}]",0.5885298252105713,194,39
770,770,4123,"Michael Penrose , a 23-year-old worker with the group Action Against Hunger , described his ordeal to a news conference when he arrived back in Britain from Moscow .",B-PER I-PER O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O B-LOC O B-LOC O,"[{'entity': 'Michael Penrose', 'label': 'PER'}, {'entity': 'Action Against Hunger', 'label': 'ORG'}, {'entity': 'Britain', 'label': 'LOC'}, {'entity': 'Moscow', 'label': 'LOC'}]",1.0075478553771973,195,108
771,771,864,"California played without interim manager John McNamara , who was admitted to a New York hospital with a blood clot in his right calf .",B-LOC O O O O B-PER I-PER O O O O O O B-LOC I-LOC O O O O O O O O O O,"[{'entity': 'California', 'label': 'LOC'}, {'entity': 'John McNamara', 'label': 'PER'}, {'entity': 'New York', 'label': 'LOC'}]",0.7479960918426514,185,85
772,772,8041,""" Treasuries remain very sensitive to any indication of a strong economy and we 're still in that summer doldrum period of light trading , "" said Alan Ackerman , market strategist at Fahnestock & Co . """,O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O B-ORG I-ORG I-ORG O O,"[{'entity': 'Treasuries', 'label': 'ORG'}, {'entity': 'Alan Ackerman', 'label': 'PER'}, {'entity': 'Fahnestock & Co', 'label': 'ORG'}]",0.8118841648101807,203,66
773,773,7036,Anna Kournikova ( Russia ) beat Ludmila Richterova ( Czech Republic ) 7-6 ( 7-4 ) 6-3,B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC I-LOC O O O O O O,"[{'entity': 'Anna Kournikova', 'label': 'PER'}, {'entity': 'Russia', 'label': 'LOC'}, {'entity': 'Ludmila Richterova', 'label': 'PER'}, {'entity': 'Czech Republic', 'label': 'LOC'}]",0.8841185569763184,191,112
774,774,13180,"EU barley sale worth $ 145 / T , for Saudi - sources .",B-ORG O O O O O O O O O B-MISC O O O,"[{'entity': 'EU', 'label': 'ORG'}, {'entity': 'Saudi', 'label': 'MISC'}]",0.688197135925293,177,61
775,775,12857,He was shot on Wednesday afternoon as he stepped off a bus near his family home in the village of Donje Ljupce in the municipality of Podujevo .,O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O B-LOC O,"[{'entity': 'Donje Ljupce', 'label': 'LOC'}, {'entity': 'Podujevo', 'label': 'LOC'}]",0.8448231220245361,194,68
776,776,164,""" The meeting between Peres and Arafat will take place at Erez checkpoint in Gaza and not in Ramallah as planned , "" Peres ' office said .",O O O O B-PER O B-PER O O O O B-LOC O O B-LOC O O O B-LOC O O O O B-PER O O O O,"[{'entity': 'Peres', 'label': 'PER'}, {'entity': 'Arafat', 'label': 'PER'}, {'entity': 'Erez', 'label': 'LOC'}, {'entity': 'Gaza', 'label': 'LOC'}, {'entity': 'Ramallah', 'label': 'LOC'}, {'entity': 'Peres', 'label': 'PER'}]",1.1811628341674805,191,132
777,777,13656,KEKKILA SEES FULL-YR 1996 PROFIT VS LOSS .,B-ORG O O O O O O O,"[{'entity': 'KEKKILA', 'label': 'ORG'}]",0.7228600978851318,178,41
778,778,6433,Sussex 389 and 112 .,B-ORG O O O O,"[{'entity': 'Sussex', 'label': 'ORG'}]",0.953995943069458,172,40
779,779,12276,"3. France ( Laurent Gane , Florian Rousseau , Herve Thuet )",O B-LOC O B-PER I-PER O B-PER I-PER O B-PER I-PER O,"[{'entity': 'France', 'label': 'LOC'}, {'entity': 'Laurent Gane', 'label': 'PER'}, {'entity': 'Florian Rousseau', 'label': 'PER'}, {'entity': 'Herve Thuet', 'label': 'PER'}]",1.2428975105285645,177,111
780,780,4220,"These people are now in Gisenyi prison , "" Gatera added .",O O O O O B-LOC O O O B-PER O O,"[{'entity': 'Gisenyi', 'label': 'LOC'}, {'entity': 'Gatera', 'label': 'PER'}]",0.6798832416534424,175,64
781,781,7676,"What would Wisconsin face if the same extremist coalition , the Gingrich / Dole Congress , also controlled the executive branch ? """,O O B-LOC O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O,"[{'entity': 'Wisconsin', 'label': 'LOC'}, {'entity': 'Gingrich / Dole Congress', 'label': 'ORG'}]",0.8651928901672363,184,87
782,782,2805,BRASILIA 1996-08-22,B-LOC O,"[{'entity': 'BRASILIA', 'label': 'LOC'}]",0.5705325603485107,174,40
